"RMSE","f.0","f.1","f.2","f.3","f.4","f.5","f.6","f.7","f.8","f.9","f.10","f.11","f.12","W.1","W.2","W.3","W.4","W.5","W.6","W.7","W.8","W.9","W.10","W.11","W.12","S.1","S.2","S.3","S.4","S.5","S.6","S.7","S.8","S.9","S.10","S.11","S.12","w.1","w.2","w.3","w.4","w.5","w.6","w.7","w.8","w.9","w.10","w.11","w.12","s.1","s.2","s.3","s.4","s.5","s.6","s.7","s.8","s.9","s.10","s.11","s.12","r.1","r.2","r.3","r.4","r.5","r.6","r.7","r.8","r.9","r.10","r.11","r.12","Rsq","Temp.1","Temp.2","Temp.3","Temp.4","Temp.5","Temp.6","Temp.7","Temp.8","Temp.9","Temp.10","Temp.11","Temp.12","RelH.1","RelH.2","RelH.3","RelH.4","RelH.5","RelH.6","RelH.7","RelH.8","RelH.9","RelH.10","RelH.11","RelH.12"
0,0.195852534562212,0.155051805025137,0.165222008737492,0,0,0.0893096634021901,0,0.153771115498299,0,0.24079287277467,0,0,0,1.95171098911059,-5.21627569414914,0,0,0.461965403006547,0,0.255281932345218,0,5.81054829768964,0,0,0,0.835042834820222,-4.93458199925467,0,0,-5.4471700264798,0,4.41112547668474,0,-0.331431689844407,0,0,0,3.05579613380226,3.09709517438186,1,1,3.35724177230549,1,3.98615943678073,1,4.18232608156446,1,1,1,3.75057301079727,3.83796108497665,1,1,3.09770333677381,1,4.63043257069979,1,4.49664706356687,1,1,1,0.263327528751946,-0.0485091353638121,0,0,-0.173406986795724,0,0.117476063289574,0,-0.243858889370175,0,0,0,0.993116912534678,14.4830880082185,13.525766423682,0,0,12.6823973149746,0,14.6222054158725,0,14.6221638038318,0,0,0,65.2766446536515,65.1466986755687,0,0,64.594269315019,0,65.4181059405072,0,65.4178859821872,0,0,0
0,0.086405529953917,0.119917783419334,0.210469736075599,0,0,0,0.178273981251538,0.174957372982442,0.0940357316209384,0.135939864696232,0,0,0,4.53911513671142,-4.22342831375952,0,0,0,6.66460538544494,2.80589562656621,-5.99743197595644,2.09660888014248,0,0,0,2.77210124355331,-5.68445688712399,0,0,0,-4.53108719829836,6.85257175735446,-0.396129133101131,-0.672473151326857,0,0,0,3.7354427729089,3.64127565771366,1,1,1,5.00513739634357,4.53149222268167,3.95145523062256,3.56846485672929,1,1,1,2.52541277576522,3.50933314717597,1,1,1,4.0007965343317,4.02457852747273,3.66474477418056,2.74119025420673,1,1,1,-0.389735967179348,0.0360068021877938,0,0,0,0.173253350356528,-0.309517500924837,-0.000170989312668614,-0.235467268890084,0,0,0,0.994741866715086,17.6676560915572,16.1925273035972,0,0,0,17.0135583751679,17.6676571558411,15.9495792937159,17.5971119999411,0,0,0,59.6020565346259,73.3194862803736,0,0,0,59.0928714485945,59.6020595848608,51.4782305104246,58.4819324430482,0,0,0
0,0.0564516129032259,0,0.216898809237364,0,0,0.0828094519829394,0.221723565431072,0.177351162633325,0.130255678595571,0.0490447736923319,0,0,0.0654649455241713,0,-4.51494125677847,0,0,2.06096780391063,8.5680530593193,3.08084248334776,-5.45328220431237,5.53705408525026,0,0,-0.338156119966842,0,-5.9357134269989,0,0,-2.45997162181988,-2.2949497182972,5.15966619216888,0.277091802500934,0.814022951220707,0,0,11.1825962068035,1,4.27547939119823,1,1,3.37077035554985,4.47538528695269,3.80131923905717,4.2871620228813,2.39809538492214,1,1,4.63447670566424,1,3.7031867579977,1,1,3.13452672164196,4.59052122748169,3.00892454042433,3.72778399373777,1.97783126643154,1,1,3.33162431370584,0,-0.209700537733746,0,0,-0.364406235663338,0.039567077896173,0.0861475879007246,-0.0752943796051364,-0.0272547877541864,0,0,-0.0451833119183606,0.99539799054827,0,16.1540244747843,0,0,19.5703540483683,19.5730412180579,20.4631292692924,19.1696546738466,19.9592867785301,0,0,21.4090876616341,0,49.7897423346682,0,0,55.9020179240117,55.7142859912473,56.2502051476362,50.2484411668284,52.9615360091519,0,0,71.607804664937
0,0.0449308755760369,0,0.0715435297630968,0.0758275526038858,0,0.0507347318683064,0.184235146131946,0.171409059787537,0.274564339613987,0.056746767744972,0,0,0.0700079969102318,0,-1.19919235888366,10.2374286818486,0,2.81651758141195,8.26038863873223,2.37844523287345,-5.86624880766009,6.02138381278858,0,0,-1.87821529888696,0,-7.95456617588982,2.98294741455925,0,-2.08222485210726,-3.69453905311004,5.5115829082417,-1.81117382522162,1.57789316275536,0,0,11.5145453641071,1,4.89724975800558,3.98667490755617,1,2.81793441029138,4.77261732263374,3.82480018038112,4.27899455689753,2.5373207503757,1,1,4.16819032057948,1,3.31406111482504,3.58204462624447,1,2.34391240021527,3.76573281856656,3.42399706551915,4.66933002172129,2.3486560920525,1,1,3.7752791781575,0,-0.118011778522605,-0.0650726132079422,0,-0.189474906136178,0.00625974780688548,0.357594491654683,-0.18772635241503,-0.17577588465799,0,0,0.10571170666174,0.995994032653892,0,16.3061171336111,22.4750291571129,0,21.4758196018536,21.8471520760283,22.2550702025294,18.4820852279153,22.4959232820998,0,0,20.7222892378706,0,64.1874437173054,50.8614696141643,0,49.8157353446487,45.7035180751207,45.3172914575944,49.5092699565288,50.931719619223,0,0,44.869517954465
0,0.0276497695852536,0.0452764332538663,0.0861898834222075,0.0796599743282025,0,0.123441805047295,0.0849546277938398,0.0789927629662831,0.156074790554458,0.139927850101958,0.0918300297637466,0,0.0860020731828896,1.32791114873233,-5.98546275537075,12.573069302995,0,3.37957846262064,10.0242069779773,5.28491661964449,-7.36855213219516,6.2119474171441,-2.32836785688497,0,-2.05517304146487,5.11557140123557,-6.47251260003731,0.749761735715536,0,-5.12611252046946,-4.81759550030926,8.15446377583205,1.86918217352443,1.5007460390286,-1.39035913917945,0,10.9150443192681,2.37104421999498,4.06722197703582,3.54515594838166,1,3.45793630861608,3.89842651051436,4.64469501575532,4.09510721687143,2.94418256649517,2.90817682979551,1,3.96958864116742,2.25734671045428,3.87610482479698,3.4766398933403,1,3.85300165772414,3.49797057441922,3.03004506137058,3.86135077974169,3.46202270445583,3.32769166012821,1,4.21648220393113,0.0360218875045652,-0.414792698196267,-0.000857396762357234,0,-0.0111865032534664,-0.228100928785214,-0.0410305280777219,-0.0320842127841621,-0.0158125179779694,0.12077033069927,0,0.0502512315858517,0.995433984155605,23.0080672366794,17.2606954011592,23.2136868816925,0,22.1839637306201,22.9110122982108,22.7077701436846,20.630305126648,23.1929478854173,17.771020886654,0,23.5097589922613,54.7284272406282,60.6201876636584,42.7080121977666,0,45.7566733186521,42.1429982114675,57.3563708451613,51.0762898171831,46.1560828846768,41.9043858199788,0,61.943873301814
0,0.0345622119815668,0,0,0.116632199076222,0.154506525596017,0.185203948213094,0.100324465079946,0.148187000738377,0.111573113329959,0.0698263751096088,0,0,0.0791841608752097,0,0,11.8680276936361,-2.54556915439187,-0.162266237481917,9.65349314505455,4.07767232523731,-9.69239700432222,6.74309447725817,0,0,-3.39794256331574,0,0,2.14277602436512,2.13558947930084,-5.44381090387833,-4.73869073826837,6.10168316253288,1.23521795130998,-0.447380769608601,0,0,11.3859680579682,1,1,3.73601194528524,3.89967694865273,5.27727356878136,4.15152200474559,3.845555315079,3.31485338897344,2.48713295518136,1,1,3.56884446200558,1,1,4.32260205214653,4.0435070917454,3.94782040878426,3.74099746573974,3.83545920110471,3.9558305075329,2.86190793847282,1,1,3.95712548643086,0,0,-0.130990498396889,0.0345342912851402,-0.0846642407944343,-0.131527072304535,-0.136050056206045,-0.126652365937163,0.0557233749869206,0,0,0.165189693479639,0.992840709139048,0,0,24.124432207429,23.2497635452037,23.835367046861,24.1203902522852,24.198173614383,21.6696901020965,24.1279879817868,0,0,22.8835445637817,0,0,37.6773966470843,32.8557347282423,38.1414908583738,37.6717192293148,37.7608539665405,50.9911503689478,37.6521469059906,0,0,46.9595876998069
0,0.0368663594470046,0.1152632052934,0.103543902472121,0.0938747421318205,0,0,0.139241411006946,0.0538339294214915,0.0535308705264741,0.0645465285378543,0,0.132711192787724,0.206587858375163,2.23885475340496,-2.80925852548083,10.9843189488147,0,0,8.28141029909595,4.72101433187381,-11.7892594755177,7.7619514211267,0,-6.79571462313508,-1.86646533615984,-0.406924043075017,-6.39531132410644,5.12496110053796,0,0,-5.63068854907503,5.02399081031453,0.609204956752526,0.692846131839786,0,1.74551886674841,9.04356368620921,3.76306260649436,4.32594144504515,3.92776209694093,1,1,4.80464258003374,2.72299938139022,2.5248546132819,2.19101023497292,1,3.22677399208381,4.14238428952984,3.64206787616,3.87111236359248,3.45256882646851,1,1,3.40150868166693,2.18447463689222,3.65498079585723,2.50440198472714,1,3.69492167643836,4.3805073871024,-0.374090344408167,-0.40895864663139,-0.274488226767711,0,0,-0.143458981916239,-0.0789733991830633,-0.0990300940981341,-0.00622571717833381,0,-0.347465448330607,-0.105397186452942,0.994914950487083,24.7096163665319,19.5763429751129,25.3171472977075,0,0,23.1909341314669,25.4472901377849,18.7880070797663,23.4883889177491,0,18.195324009977,24.4998152807538,35.3877896976164,56.1388401069304,38.4551491353661,0,0,44.653780927972,38.4329585713008,59.1733222105955,34.6256810011622,0,53.1066322245023,41.1476529760498
0,0.032258064516129,0.0387125975587379,0.0920555545452526,0.145060687547357,0,0.113367470794823,0.158653513837707,0.0890138402306715,0.0740229483225511,0,0,0.114813897515561,0.142041425131209,-0.732582052776062,-1.27913502438737,9.50091704732369,0,-0.115380528775306,10.1239546099784,4.89538245442288,-9.73968312152653,0,0,-7.73239768040155,-2.87767376906556,4.97932358111013,-7.40405659612251,2.80616067512203,0,-1.63399622996241,-3.87222163366762,4.4244805678335,0.486263018513727,0,0,4.75720157570604,10.8035091439587,2.4991481802991,4.85316051807704,4.1163405526782,1,5.55771830139994,4.4761980938239,2.71153538309155,3.31756594846085,1,1,3.23793523962488,3.43492572429054,2.81920243239359,3.43550535643108,3.79669063058956,1,3.22916760553525,3.97897160607782,4.1312311049475,3.2852014394326,1,1,3.34228170244588,3.67483206481979,-0.0482679043223738,-0.340539699172049,0.1114819622757,0,-0.357494690656712,0.00425712692004528,0.00155271028598904,-0.0313217428335406,0,0,0.0213436555591554,-0.0882002733527199,0.993351529175844,24.298499274699,20.4044340024361,25.2894559806626,0,20.8093649640882,23.3384652820967,24.5659117397144,19.2157522656019,0,0,22.9771302043031,24.6021798499481,40.7752233397123,57.6577469607461,30.7078853299336,0,40.1046838844183,28.9888787616569,36.3793115295847,61.6827275734028,0,0,64.5267378200484,40.6202186872227
0,0.0184331797235023,0,0.132130862102262,0.125836044804117,0,0,0.125996104189528,0,0.150704880758764,0.180639466209931,0,0.101873163478555,0.164386298733342,0,-1.52460100135796,10.6446085939869,0,0,9.03234940995663,0,-9.50238972894325,5.25842844147688,0,-5.85672694147718,-2.51837876705352,0,-5.45156312287962,3.17975213548655,0,0,-5.39314134968554,0,2.20505751289693,1.29345991750876,0,6.000286674419,10.7852002522559,1,4.47947904729354,4.20179951676547,1,1,4.61255908147443,1,3.03723996596471,3.97882366120868,1,3.01395335237201,3.1263782047871,1,4.14691135745078,4.50241513619785,1,1,3.31592634808491,1,3.58184060161681,3.67650317386321,1,3.56058212031724,3.48523082496281,0,-0.293188950820414,-0.337610853019862,0,0,-0.0765570096521148,0,0.078917639510779,-0.201637562342254,0,-0.112623342521889,-0.165955444673536,0.994341976791051,0,21.0862027467461,25.7476894504452,0,0,23.9032173931896,0,18.7393710510017,25.9088968530511,0,22.4732468297536,23.1461576886107,0,39.4609020204181,27.114858837188,0,0,28.0833463594327,0,65.3831657723076,30.0641715121198,0,67.0209432074232,66.0207414057448
0,0.00806451612903225,0,0,0,0,0.146412668819214,0.126523362825994,0,0.206462426747236,0.258754213693664,0,0,0.25378281178486,0,0,0,0,0.131641108796456,9.10548628248607,0,-8.79498801220231,6.72130818326293,0,0,-3.29573527694329,0,0,0,0,-5.6170184767127,-4.13876125700622,0,2.48876411032437,2.21934760322444,0,0,9.7162746014531,1,1,1,1,4.75020518428287,4.36231591728815,1,3.11029811749317,4.92028609376181,1,1,3.00905217443389,1,1,1,1,3.80407174792759,3.68284888663204,1,3.48285051831338,4.04423985260291,1,1,3.63549291818868,0,0,0,0,-0.0775791980413696,-0.226468102850649,0,0.0927416834479046,-0.140890267605026,0,0,0.0960888903015624,0.994700124667614,0,0,0,0,24.341272671788,25.1224131953192,0,22.2155924576581,25.0402632130781,0,0,21.207495869532,0,0,0,0,43.3229049675595,35.4546896102554,0,67.9144581741525,34.663867435063,0,0,50.1898469181254
0,0.0161290322580645,0,0,0,0,0.172625638431775,0.131925480363833,0,0.151189036641135,0.181343034889626,0,0.221973841227852,0.124813936187715,0,0,0,0,-0.452764241894581,9.49180738822864,0,-8.61375954410763,5.21293986446327,0,-3.62282467171501,-2.06339591640322,0,0,0,0,-4.32061324064026,-2.88590187504828,0,1.80587016532669,1.59571245618569,0,6.52819914918109,11.0655365984818,1,1,1,1,5.28858970893725,4.31768458080378,1,3.13480252365684,3.55025075985527,1,3.35391265143666,2.653408092281,1,1,1,1,4.03601242150896,4.03452564848129,1,2.8408642709565,3.61015367640845,1,3.01842877933254,2.98763498622237,0,0,0,0,-0.0739932634023141,-0.0133562093740383,0,0.052266898166416,0.146495591243441,0,-0.0113213825937921,-0.0663382401444889,0.99317869217585,0,0,0,0,24.1071569325322,24.1623916518166,0,21.3639242945242,24.3702118628373,0,20.0319338958424,20.6771331784266,0,0,0,0,39.282661553631,35.9994006718596,0,69.6656675174572,36.9408327358857,0,53.0729805607985,49.0383810930498
0,0.0472350230414746,0.11088306578234,0,0,0,0.204697633232037,0.161386880144722,0,0.248886365934372,0,0,0,0.226911031865054,1.89185271063444,0,0,0,0.596089675990385,6.85513303564001,0,-6.32827671270103,0,0,0,-1.72463232476369,2.56183630306255,0,0,0,-2.50208671022878,-0.801872970184486,0,2.39389981991532,0,0,0,8.20392989847933,3.68368890365002,1,1,1,4.51081888896205,4.43605546368621,1,3.56137318778883,1,1,1,2.55685018883749,2.83741424678926,1,1,1,4.33422618540546,4.52993615805671,1,3.47614950623492,1,1,1,3.41813465839453,-0.438836034104072,0,0,0,0.189159357562243,-0.289546101351775,0,0.281531484269705,0,0,0,-0.036803350431473,0.994680594059764,22.0330486340766,0,0,0,21.9533791301045,21.9989127774329,0,20.0816454668982,0,0,0,22.1922697948947,41.3610876716889,0,0,0,41.6370160745978,40.894741045368,0,41.5877502401932,0,0,0,41.8556729459877
0,0.0944700460829493,0.161073574932368,0,0,0,0.251518030335875,0.116702840632285,0,0.14739721236236,0,0,0.138133163249819,0.0907051324043445,0.353499590448133,0,0,0,0.779091774525806,6.42711674131202,0,-6.67548504824251,0,0,-3.29178429794155,-0.446699443218013,4.76781646135588,0,0,0,-0.76152801814316,-1.56000774788295,0,1.00651239307985,0,0,3.04335134458664,8.88802363622779,2.94073328293213,1,1,1,3.98650064080663,4.0699717387599,1,3.33456092069325,1,1,2.43874028934214,2.28963173839514,3.21059359495852,1,1,1,4.70516233428461,4.0471772772135,1,3.67226662240343,1,1,2.83297121725408,3.27005954957,-0.579096684721903,0,0,0,0.237538988474455,-0.227310248201879,0,0.295711856604306,0,0,0.231888810259357,-0.234870274148738,0.994585757736626,17.923213907326,0,0,0,17.3237409856079,17.7823783903107,0,17.383515693819,0,0,17.5348292561441,17.957843184042,49.9003050994361,0,0,0,52.0163302268092,49.4094617802858,0,63.8147478723454,0,0,64.6206357907054,50.1054654175735
0,0.160138248847926,0.157155273355143,0,0,0.0965998752807383,0,0.127471531034173,0,0.129300035881619,0,0.073903060749346,0.101062104210929,0.154369870640126,1.39920402314,0,0,-0.0695528309670933,0,6.15708262559798,0,-6.045894698995,0,-1.71603608633958,-2.46383575626975,-0.316272655126489,3.7826070148818,0,0,-0.832736353571211,0,-1.19217906353791,0,0.235081883243693,0,-4.8821916065456,3.40254858951093,6.66194065488932,2.62133867066858,1,1,3.46732242152024,1,3.90416526301147,1,3.37397689275189,1,3.56217604679999,2.4745949670126,3.16274183344093,2.86898231223451,1,1,2.02265355943905,1,4.7209312916791,1,3.40078743316881,1,3.65993365413206,2.69539781273462,3.88607162822312,-0.415160613021344,0,0,-0.103719963866709,0,-0.212050214696426,0,0.239759370652298,0,-0.048565092001986,0.583563415360424,-0.132478444156607,0.996204616453321,16.2890298726657,0,0,16.1239831574412,0,15.7396838098363,0,16.1676901275323,0,17.8469730883585,15.8024520579578,16.2949032713921,58.6726316518851,0,0,65.4146566144171,0,55.6455190625566,0,58.958099329407,0,78.6662638767082,58.8784007028879,59.2414121903069
0,0.202764976958525,0.15925866406189,0,0,0,0,0.0630065496294658,0.201726656605754,0.153861369442143,0.0986525006796358,0.120729282622586,0,0,0.433627850614492,0,0,0,0,5.31663629725247,1.62166711856575,-3.79725083695753,3.79051840639658,-3.46326287695241,0,0,4.3512445342929,0,0,0,0,-6.31342768102051,4.97836240110472,1.24673474084075,-0.621390341885971,-2.51749628123532,0,0,2.05206911339087,1,1,1,1,5.30374537908801,4.22916986213615,3.35133441420705,3.29931741043983,3.74680584607053,1,1,2.97653581567655,1,1,1,1,3.33979656986377,4.37896220380841,2.96296582317699,2.44066037991957,3.32019677883691,1,1,-0.0664868973227551,0,0,0,0,0.1772489562482,-0.316659549250826,0.36327340270033,0.00111964439734162,0.0594323625480593,0,0,0.995631504208284,15.9708535868985,0,0,0,0,17.1390761511749,16.9067811419577,16.7482893888452,18.0808148058187,17.8729330399824,0,0,58.951627291073,0,0,0,0,58.4356787757505,58.5015479897955,58.7379980447529,63.0181010281831,82.8297833457901,0,0
0,0.240783410138249,0.104717782552606,0.0887451155739652,0,0,0,0.0682279869144652,0.0916194127153092,0,0.185643739978538,0.10743363436198,0,0.112828917764888,0.192516448024118,-4.25570708704391,0,0,0,7.79043620281623,2.98519133690344,0,2.6903179503316,-4.08737725474459,0,-1.21872907354436,4.54089552556544,-4.67727063072214,0,0,0,-4.21195839520535,5.01123117581272,0,0.102317873643219,-0.599126639627333,0,5.70195108869727,1.98404963275029,4.05643180441206,1,1,1,3.4469857512083,3.67394879869389,1,2.95640201981628,2.67455029778541,1,3.09762351520365,2.47400109353018,3.53259340892437,1,1,1,4.00931285466615,3.0574710984471,1,3.05546308729392,2.54704843327673,1,4.55182322393039,0.236149118835492,-0.276303512920807,0,0,0,-0.0947316518980865,0.0557285507910666,0,-0.052579740868022,-0.139201021919398,0,-0.0474740316211769,0.997256899903385,15.1356882319075,17.2656279596361,0,0,0,16.490945785369,15.449524310678,0,14.572030556514,16.1951965234199,0,15.4056023332678,63.7300553045169,83.0339393545462,0,0,0,65.2839159730385,63.9624019599216,0,64.3995335930814,69.4333853822873,0,64.052008674455
0,0.266129032258065,0.10559362910593,0.0941132550944059,0,0.0520229539729066,0,0.174739626271819,0.151518596193057,0,0.0630968582041771,0.09278604889964,0,0,-0.654543956253234,-5.27612423669687,0,1.18310529447766,0,4.25642935203168,1.99225883553435,0,3.99075299062395,-2.32114680145442,0,0,4.09353651927799,-3.96820075785207,0,1.44555051111711,0,-2.7440170076879,6.16904033187192,0,1.81581324093009,-1.39986269339649,0,0,2.6432822554005,3.44292014506469,1,1.51890443079923,1,4.45795944429554,4.21578515628808,1,1.94102308435277,2.78742335173551,1,1,2.4076018112135,3.67731044249708,1,2.59262561620759,1,3.94040972901174,3.82394108894288,1,2.74579121532836,2.34757112804371,1,1,0.365127341957335,-0.297898618160683,0,-0.191852576803714,0,-0.253107281879673,-0.315148113147608,0,-0.46785027907958,-0.218296189879603,0,0,0.997542441208362,14.3804957695555,15.2667831075413,0,14.0626943934714,0,14.2618108829631,14.4227083239003,0,14.2519795396328,14.6100810398546,0,0,64.1169554645939,73.8842350383783,0,63.1233871016224,0,64.1514221994444,64.2871419094204,0,64.1989521117341,79.0706745295477,0,0
0,0.314285714285714,0.0614411529009575,0.0750862859291105,0,0,0,0.0934766637578633,0.108640872460756,0,0.143866946446034,0.107544534133937,0,0.0956578300856277,-0.85644408590597,-5.61090620894691,0,0,0,6.84345300341026,2.24043608278219,0,2.75715490561249,-1.37966237151753,0,-0.525745947532897,2.87881050350893,-3.42424855961164,0,0,0,-1.59470727255234,4.95545058262412,0,0.604565500159533,-2.50011547243899,0,6.72547481794213,2.11423036877112,2.96405841725966,1,1,1,3.11393769906304,2.54183096742725,1,2.38550056140812,2.67468004133343,1,2.8640931073584,2.31616093294064,4.22001587399293,1,1,1,4.35246634433014,2.24851752322759,1,2.64963986034936,3.27570887068584,1,3.83735065031821,0.256234145362952,-0.226652608222735,0,0,0,0.00598679042781197,0.16444122672718,0,0.0473506070294066,-0.34447971402536,0,0.00843983515691931,0.997192287255789,18.3180664736842,17.9798006349374,0,0,0,17.932699948987,18.3151864325357,0,17.8168871936485,18.0357942204901,0,18.2450921233105,84.1728124400883,84.5003563017899,0,0,0,73.8878044924748,82.9493035571173,0,85.1093712127219,84.2630698259537,0,83.809227486746
0,0.339285714285714,0.165211265156289,0,0,0,0,0.10106620285611,0.102103474603065,0,0.137896433609717,0.154436909489104,0,0,-0.432961763982265,0,0,0,0,6.31591494396817,3.74318258741033,0,1.75023440572875,-3.06933077325332,0,0,3.5246702382072,0,0,0,0,-1.45385727114315,3.66450755175336,0,1.19714549944471,-2.93174862078191,0,0,2.65120938364573,1,1,1,1,3.32185593692097,2.3441984461896,1,2.30308981651106,3.55502127407955,1,1,4.70027955755635,1,1,1,1,4.09141654390491,2.99038581038354,1,3.60425643775476,4.02070411454505,1,1,-0.0227932344251416,0,0,0,0,-0.0158194544386928,-0.0328806002881531,0,-0.0501129678301748,-0.0454640532730972,0,0,0.991993008050754,17.8286729779349,0,0,0,0,16.9127076880418,18.5940957218895,0,17.4827824817986,17.8160398254482,0,0,83.0369012789101,0,0,0,0,75.4267717207235,73.9133897190667,0,85.4999731508758,83.0719626836507,0,0
0,0.35,0.201275415512954,0,0,0,0,0.131947704196395,0.150473609644075,0,0,0.166303270646576,0,0,0.545280427007187,0,0,0,0,4.92437226535217,3.14553887899021,0,0,-2.63276817398427,0,0,2.83769728967884,0,0,0,0,-1.53648830240764,2.84275502949877,0,0,-2.97827810222999,0,0,2.83578560444473,1,1,1,1,3.87432051532038,2.54781746747361,1,1,3.42740870605114,1,1,4.77022344208327,1,1,1,1,3.80861716708301,2.88963038832801,1,1,3.84865913447347,1,1,-0.163508226067054,0,0,0,0,0.00865835081688896,0.0846954917304687,0,0,0.0391414049139331,0,0,0.993665174207702,17.9148984641265,0,0,0,0,19.2187057718913,16.7762438936229,0,0,19.2188358070862,0,0,83.3621358464423,0,0,0,0,76.4458097313339,78.1620229641032,0,0,76.4488883396133,0,0
0,0.339285714285714,0.166780589575843,0,0,0,0,0.138074166905492,0.160858513959168,0,0,0.195001015273782,0,0,1.66417714322926,0,0,0,0,4.10554055794572,2.43584792481161,0,0,-2.1821589748606,0,0,1.99844585131374,0,0,0,0,-1.32812479800911,3.52767543768717,0,0,-3.12336886045998,0,0,2.77077508380868,1,1,1,1,3.92247669935278,3.3619075811076,1,1,3.51092747062853,1,1,2.9133763067173,1,1,1,1,3.88559937422787,4.50158984724289,1,1,3.92541528204025,1,1,0.127013538785237,0,0,0,0,0.0733363882744196,-0.434592794927564,0,0,0.0713674571409728,0,0,0.993633698953155,16.9062098852634,0,0,0,0,18.9400541239641,18.4304899043197,0,0,18.9400317618443,0,0,87.9608994432986,0,0,0,0,78.0340383501294,77.0623659303343,0,0,78.0342751858138,0,0
0,0.330952380952381,0.27614271188878,0,0,0.0831313250517591,0,0.141736164115822,0,0,0,0.168037417991258,0,0,2.74955339020777,0,0,0.331708846690971,0,2.95164221008556,0,0,0,-2.53987247656739,0,0,2.65661567182377,0,0,-0.469895843582798,0,-1.79816015137618,0,0,0,-2.91345221715506,0,0,3.1656009114401,1,1,2.25151604495641,1,4.30636344764126,1,1,1,3.40927845047628,1,1,4.03181082983705,1,1,3.31469560465065,1,4.00819784499214,1,1,1,4.23287944875546,1,1,-0.366255029186806,0,0,0.208305143497387,0,0.166897463924966,0,0,0,0.152978569896541,0,0,0.990635704968723,18.1253008613481,0,0,16.8385284284283,0,18.125300861562,0,0,0,18.1257970359824,0,0,81.0339188071672,0,0,88.4966348882839,0,81.0339188020646,0,0,0,81.0357881632585,0,0
0,0.322619047619048,0,0.0782263305026353,0.0674367831611104,0.17658051480294,0.124145411999825,0,0.0963230161634111,0,0.13466889575103,0,0,0,0,-4.05215655661408,7.44625390488717,-0.893470460021378,0.275707806662954,0,3.34687895599467,0,2.6356935866381,0,0,0,0,-6.2206772547725,-0.114692169780627,2.13542077845393,-3.74512552483619,0,3.54044461656154,0,0.334862043748724,0,0,0,1,3.18217945131109,2.90030054667608,3.00083774545644,3.00579020316101,1,2.18081078028677,1,2.67540142987298,1,1,1,1,3.41145524435657,4.15826490064968,4.81226269767567,2.63478872206875,1,2.32043631075195,1,2.36581055862229,1,1,1,0,-0.143535503703181,-0.129742628311181,0.144243719542798,-0.268746168195649,0,-0.194513839668628,0,-0.223940782131996,0,0,0,0.997057809783283,0,17.9964410589136,13.4553002865535,17.9543054910999,17.9338545940685,0,16.6581878511739,0,16.9046306770324,0,0,0,0,88.3350331597781,87.4686424007409,88.5267864864889,88.4879160533017,0,89.467831790472,0,90.7581124387167,0,0,0
0,0.260714285714286,0.185306998962153,0.19090153932546,0,0,0.0456780426210345,0.185827189848058,0,0,0.131571943529008,0,0,0,0.743852291806842,-3.46380846090191,0,0,0.100915576104879,5.12758464142118,0,0,2.86818017105222,0,0,0,3.93767261608541,-4.61531330509838,0,0,-3.59488172525268,-1.12111026058046,0,0,1.8648732708836,0,0,0,3.43121802447919,3.39168467241407,1,1,2.17033675920838,3.90713413627284,1,1,2.75209435885808,1,1,1,4.06650283648222,3.94986949659851,1,1,2.02432133066764,4.04215408402798,1,1,2.57493488945996,1,1,1,-0.0103340240588904,-0.0300904022243508,0,0,-0.11524647282504,0.0439977283515252,0,0,0.000618358412509507,0,0,0,0.99602437943392,19.6942826411277,19.6633769269702,0,0,18.8522958715727,19.2473932544733,0,0,18.4019773344146,0,0,0,78.0667864763215,77.8651496793324,0,0,76.4539796216933,76.6720662331906,0,0,88.272358214591,0,0,0
0,0.116666666666667,0,0.26406388580781,0,0,0,0.211527196904361,0.228821865375303,0,0.178920385245859,0,0,0,0,-4.13725876681397,0,0,0,5.03851399782724,2.28946857106565,0,2.91883316133508,0,0,0,0,-4.26431405527193,0,0,0,-2.54121958823041,5.14392487414009,0,1.02259489195657,0,0,0,1,3.55602433842831,1,1,1,4.68411643579255,3.885090884935,1,3.54146344853995,1,1,1,1,4.36167564183191,1,1,1,4.15519551009149,3.88065790802541,1,2.99176862638581,1,1,1,0,-0.0753696383592987,0,0,0,0.0720451901741684,-0.237296050890234,0,0.0508468240649958,0,0,0,0.993908135774575,0,21.4249019102729,0,0,0,21.8156579559302,21.8440163701105,0,21.7911310455629,0,0,0,0,68.8382264421579,0,0,0,76.5548442928513,76.1148477456078,0,76.0287991479981,0,0,0
