"RMSE","f.0","f.1","f.2","f.3","f.4","f.5","f.6","f.7","f.8","f.9","f.10","f.11","f.12","f.13","f.14","W.1","W.2","W.3","W.4","W.5","W.6","W.7","W.8","W.9","W.10","W.11","W.12","W.13","W.14","S.1","S.2","S.3","S.4","S.5","S.6","S.7","S.8","S.9","S.10","S.11","S.12","S.13","S.14","w.1","w.2","w.3","w.4","w.5","w.6","w.7","w.8","w.9","w.10","w.11","w.12","w.13","w.14","s.1","s.2","s.3","s.4","s.5","s.6","s.7","s.8","s.9","s.10","s.11","s.12","s.13","s.14","r.1","r.2","r.3","r.4","r.5","r.6","r.7","r.8","r.9","r.10","r.11","r.12","r.13","r.14","Rsq","Temp.1","Temp.2","Temp.3","Temp.4","Temp.5","Temp.6","Temp.7","Temp.8","Temp.9","Temp.10","Temp.11","Temp.12","Temp.13","Temp.14","RelH.1","RelH.2","RelH.3","RelH.4","RelH.5","RelH.6","RelH.7","RelH.8","RelH.9","RelH.10","RelH.11","RelH.12","RelH.13","RelH.14"
0,0.0404761904761904,0.0694340309491218,0.182621466441293,0.0811158025242378,0.193138124555521,0.152781646577023,0,0,0.12601286502858,0,0,0,0,0.154419873448033,0,6.59990317755992,4.59084460197357,2.3960016191278,0.903186620103112,1.69379779198907,0,0,6.23455904159084,0,0,0,0,-0.376098859489072,0,5.96136114744166,5.47319950464324,5.42442690495642,6.59538120560765,3.32170279027032,0,0,2.78101506475426,0,0,0,0,1.59558187791921,0,3.04845646467321,1.63956230444811,1.21686331212875,2.22663935088381,1.87880776170426,1,1,2.4022841409771,1,1,1,1,4.8471817484985,1,5.01757660499277,1.94176027199231,1.35024521676967,2.0473321905499,1.41543911433691,1,1,2.8948637099187,1,1,1,1,6.32075954328789,1,-0.209137155161695,-0.0741565112443199,-0.0974305873724277,0.336583449091379,-0.0741300558316479,0,0,0.306745475817801,0,0,0,0,-0.258123619358655,0,0.998800384227164,26.9750755241273,26.9739039495786,25.8863695314049,24.7789165498566,26.9878740353216,0,0,26.9864214111648,0,0,0,0,26.9518304526834,0,35.0059166829545,34.8038758094285,39.4586842708303,50.5730503678049,34.4084029399676,0,0,34.0860984731638,0,0,0,0,35.0141492692618,0
0,0.0404761904761904,0,0.221559204530708,0.082455829950755,0.202799230474405,0.0924066894795035,0,0,0,0,0,0,0,0.211916034266455,0.148386820821983,0,4.59558236150437,3.17306719071553,0.0702344066122862,1.27257921144272,0,0,0,0,0,0,0,1.38591538157614,2.18907702634215,0,5.11847732234142,4.04367557452016,5.13026107942661,4.49955450677369,0,0,0,0,0,0,0,3.1650032726378,7.1471530108619,1,2.13375425564262,1.17824124033978,2.0355870701352,1.13479754202083,1,1,1,1,1,1,1,4.81080806130047,1.70475698285956,1,2.91270146080971,1.71197797065297,1.96879095146729,1.6332539399157,1,1,1,1,1,1,1,5.68152350853568,1.62746516579338,0,-0.0029859894963713,0.373774053312551,0.0952455323608206,0.291925252292231,0,0,0,0,0,0,0,-0.12391867398666,-0.139067398533939,0.99865838325082,0,24.9925480041457,25.0945422001092,25.0974464721586,24.8694951170371,0,0,0,0,0,0,0,24.9955904083228,25.0913773213295,0,40.7877882225819,39.5113904458485,39.5057948000756,40.1861793047329,0,0,0,0,0,0,0,40.7806047136859,39.5199835921695
0,0.0464285714285715,0,0.171044712550559,0,0.168282999957981,0.26514863594795,0,0.032411540184676,0.184234389703046,0,0,0.132449150227217,0,0,0,0,3.8483675381729,0,-0.677368759935292,2.03842432535836,0,1.95053626933943,4.85693938584456,0,0,-1.85462889598113,0,0,0,0,6.7645066169361,0,5.87843404109029,3.921649468049,0,-4.11347454334961,4.86009473794705,0,0,4.61979017217742,0,0,0,1,1.55954228170369,1,1.61358443751525,1.78668741061696,1,4.6279100589027,2.58056926017274,1,1,3.66263842818721,1,1,1,1,1.74073758116073,1,2.29553291625539,1.69796591337008,1,3.00713310478403,4.66553287953747,1,1,3.79819128641251,1,1,1,0,-0.0392151507320811,0,0.305567546067116,0.109799348741463,0,0.137535296951418,-0.0984699726175364,0,0,-0.260311738167391,0,0,0,0.998991404701504,0,24.2298400397385,0,24.1773757805071,24.1668128907461,0,19.7997995279307,24.2336700200157,0,0,24.1711994141231,0,0,0,0,42.0264312720036,0,43.0516015735651,43.2316559487584,0,24.7795083292816,42.2117222595978,0,0,43.2484113473387,0,0,0
0,0.0738095238095237,0.045755109748503,0.189849019070793,0.07652640726375,0.134147275356773,0.0919075286271807,0,0,0.153992285207594,0,0,0.0703151323567251,0,0.0659856330331829,0.0977120855259748,2.18196275960826,3.61250568479633,1.78091669298268,0.0505513921705415,1.4487464408576,0,0,4.21331520463038,0,0,-3.44976963628846,0,0.35646713454468,0.0226608834538462,4.55434872092159,6.5025950899462,7.07915687135571,4.42992428455653,2.52947289349288,0,0,3.72219911495758,0,0,3.40626297047745,0,6.15371353671247,8.20589527558619,1.26763264966679,1.69840544148612,1.18776336028797,1.92319576354356,1.83703528210132,1,1,2.86171912956651,1,1,2.79587811848427,1,1.42873277116245,2.00414671357041,0.904661184939714,1.93680401378656,1.22363431763753,1.16915174933221,1.16612289054216,1,1,5.16063159047166,1,1,4.6925446058043,1,0.910720643902301,1.65203144184329,0.0256372031769005,0.034551830138476,-0.0690792652611628,0.14321620270862,0.0834758245022403,0,0,-0.0865917149197366,0,0,-0.272212622209467,0,-0.0680384096939563,0.378692607523072,0.998916680193498,23.4399376720742,23.5188351645005,23.1364685504767,23.1377177341154,23.5845636378119,0,0,23.5188351645054,0,0,22.8760725547717,0,23.1378124114617,22.2839602941295,54.0363021660122,45.6826382917873,48.3607642419142,48.3557779289145,50.1886085107002,0,0,45.6826382918134,0,0,42.5278735778053,0,48.3570115723672,49.5109790113778
0,0.133928571428571,0,0.25746831623475,0.113542668490019,0.199841747819583,0.146025622780002,0,0,0,0,0,0.149193073247074,0,0,0,0,2.95185478246817,1.18517639656682,0.19831287082912,1.39376312745474,0,0,0,0,0,-1.11600780541736,0,0,0,0,5.34312354913478,7.20402108432458,4.39936941943198,2.45996424100576,0,0,0,0,0,5.82004646874553,0,0,0,1,1.76490440690294,1.41386001452085,1.6732525835405,4.18796296882183,1,1,1,1,1,3.48104865618311,1,1,1,1,2.41693555929183,1.65334775853335,1.71836970694717,4.67435298896753,1,1,1,1,1,2.86298068764676,1,1,1,0,0.162134831370406,-0.0808930101551191,-0.0765949346571981,-0.0644372126454285,0,0,0,0,0,0.0385415443202231,0,0,0,0.998607701544191,0,21.0804047643875,21.0108095399772,21.0804916916349,21.2272120710316,0,0,0,0,0,21.2215417928753,0,0,0,0,35.9220654899309,36.2819358637656,35.922471812148,35.1152859831277,0,0,0,0,0,35.196699277028,0,0,0
0,0.157541899441341,0,0.207315216577984,0.136508384562367,0,0.183134775401474,0,0,0,0,0,0.190848909497229,0,0.124650814519605,0,0,1.79416772301063,1.43868510941976,0,0.560691557167275,0,0,0,0,0,1.63771770081219,0,-0.888759741419408,0,0,3.77505225430033,6.38569504212411,0,3.152248749936,0,0,0,0,0,7.16545731135102,0,4.1820798232465,0,1,1.85007197679553,1.7459927037751,1,4.43079082321466,1,1,1,1,1,2.49251707924459,1,2.5740247313393,1,1,1.79928069232319,1.67370976564582,1,4.60334169435397,1,1,1,1,1,1.98264188338993,1,1.72539286433676,1,0,0.00193030285833072,0.108025644677608,0,-0.0538394769610099,0,0,0,0,0,-0.00215811996092319,0,-0.018981480601584,0,0.998581120300286,0,21.4342872167096,21.4342292419815,0,21.4430479508734,0,0,0,0,0,21.4435638848436,0,21.4435426485772,0,0,45.9706760090558,45.9660337025976,0,45.9923933273032,0,0,0,0,0,45.9902475511777,0,45.9899557554352,0
0,0.1640625,0.113722993417861,0.0679826184088174,0.0434130646283741,0.108637202477962,0.120574841093161,0,0,0,0,0,0.118170492285252,0,0.0985795712947151,0.164856716393858,3.8040029739878,2.30008681191423,1.6157773822218,0.365045680840375,2.6845479612876,0,0,0,0,0,0.819984158627764,0,0.108520089514768,-1.91065527311531,5.61721482677028,4.42620996475012,6.42151149235745,4.73227853700746,2.2274567256578,0,0,0,0,0,7.76011149473771,0,2.63001914292833,5.17922640164193,1.24335028175158,0.914597103892986,1.03633262618643,1.25822283275146,3.5780199321615,1,1,1,1,1,1.64578009179553,1,1.99043402849691,3.20429775180716,2.22783848129303,1.4773518109762,0.909997751919705,1.1865364815501,4.56705586821272,1,1,1,1,1,1.54904736430251,1,1.36685090215878,3.25487219380165,-0.0120651571252344,-0.0505023647312812,0.0669437739687233,-0.319497975057266,0.147763541367377,0,0,0,0,0,0.275630247419025,0,-0.501402053584606,0.258862953638646,0.99879869590674,20.4445427511856,20.442229238164,20.639192743027,20.4335841518272,19.8432046318186,0,0,0,0,0,20.6377522283823,0,19.0280252814994,20.4733319187259,62.1106571352964,62.1511162660181,58.910512980674,62.044587360822,50.8600190699301,0,0,0,0,0,58.9560157067465,0,72.5417779273494,62.2578091008237
0,0.150669642857143,0.0716514220870382,0.0872074656030548,0.14467490212284,0.0766071164312868,0.143680494963847,0,0,0.0940367262627663,0,0,0,0,0.138605288672782,0.0928669409992423,3.41451249784966,2.5602458733262,1.23609130753733,0.548096013091673,0.703865559266077,0,0,2.53523570297296,0,0,0,0,-0.921552062807698,-1.36416213117068,7.70813084047823,4.77643140050016,6.98503474879129,3.9497655255065,1.66070889974949,0,0,2.56052348607732,0,0,0,0,4.71995885568148,6.93291325832336,1.79511474606253,1.28776721997578,1.59143733879198,1.01136901326476,3.99433799342845,1,1,1.63327878690427,1,1,1,1,1.82077073445958,3.90513685254215,1.90490573325018,1.23400427232577,1.49463562815567,1.53260096224786,3.87207615908673,1,1,1.42110703214527,1,1,1,1,1.82404026077082,3.38200181639833,-0.386099959373968,0.142813792115857,-0.0716630635324979,0.132130355847801,-0.127878699568013,0,0,0.0388717587118146,0,0,0,0,0.232978176789194,0.527909822386498,0.998662561500629,20.8499065025359,19.866482401466,19.870274068071,19.8712676168878,19.8641206576467,0,0,20.5147922643181,0,0,0,0,19.9063422955751,20.0878311708927,56.29298147285,50.0457955029935,50.0321034830085,50.0297724574644,50.8829133516578,0,0,59.5516908632761,0,0,0,0,50.09468302723,48.1010575301329
0,0.194196428571429,0.132167968204981,0,0,0.180244728356441,0,0,0,0.0992560908804649,0,0.0578102304390746,0.119707054182059,0,0.161536143137013,0.0550813562285379,2.78707958944922,0,0,0.957760025029601,0,0,0,2.93228879466529,0,2.55141234942253,-2.19614231540447,0,0.0388963158034237,0.480874277463321,6.44741946829638,0,0,3.95236286356898,0,0,0,2.72926483950726,0,-1.10341320755595,4.6959210917238,0,6.48988636220494,7.7868619146013,1.59130726266762,1,1,1.46845385518708,1,1,1,1.59695820443914,1,3.246321856719,3.01176313341736,1,1.72466712375587,4.25036216746487,1.74463522937737,1,1,1.63772046373331,1,1,1,1.68104684401347,1,2.92923233515491,2.85297734686884,1,2.18609921703724,3.70920837106874,0.0801477868624744,0,0,0.274253460760801,0,0,0,0.156041379921808,0,0.248716741745062,0.244384659202617,0,0.491561471112657,0.278006261927256,0.999029765088394,18.3900683471191,0,0,19.7588311908579,0,0,0,18.439798270367,0,18.3733576934641,19.1944775276417,0,19.1605135976195,19.1944778786171,56.9866258081783,0,0,49.0528662962895,0,0,0,70.881043607408,0,75.9226970494127,50.3523194918697,0,49.8861748317003,50.352317543812
0,0.216517857142857,0,0.171612686327058,0.166035810137859,0.0526966006854091,0.137531348163573,0,0,0,0,0.0462201117916111,0.0610240996075971,0,0.054342542353912,0.0940189437901227,0,2.59802934082303,1.65603562637167,0.787001068501222,-0.185375681175743,0,0,0,0,2.96064726931625,-3.27632368830221,0,-0.850369164539168,0.0822572206353134,0,3.84986534568735,6.83330142485861,4.52846173610502,2.91100351507452,0,0,0,0,-1.80949698554479,4.23413460690302,0,5.90928754222063,6.57610011945421,1,1.67999548474522,1.72918719280485,1.11223166891429,2.03839044802258,1,1,1,1,2.91902195001314,3.26180139440389,1,1.48768660278689,4.28789334459723,1,2.12200867251755,1.86194763306567,1.09811131712475,1.44210535825065,1,1,1,1,2.91251944174339,2.81250599957672,1,1.43032132503049,4.35361432900021,0,0.0335344625271236,0.0389522781477245,-0.0603723267287834,-0.19458160174953,0,0,0,0,0.286940071349522,-0.139655259767505,0,0.100452660151765,0.252069181812243,0.99907330324758,0,18.7511001899501,18.5810671446007,18.5496101111316,19.3366549816714,0,0,0,0,19.2064280952532,18.7511001899495,0,18.5596830116107,18.7511299289594,0,53.0257495080405,51.994427852584,51.8546191877092,64.5583541094549,0,0,0,0,72.9656718925249,53.0257495080476,0,51.6700880983058,53.0273324904893
0,0.279017857142857,0.0509440661196719,0.0654331328967626,0.182887415043511,0.0996364838685821,0.0441111744425676,0,0,0,0,0.0790214750836472,0.115772985927845,0,0,0.083175409474556,2.88050296530669,3.07367185562471,0.223804910677817,0.965282118907089,-0.920631296309607,0,0,0,0,1.62076987665392,-3.2008898853972,0,0,-0.121500154542901,5.22435172888344,2.43143774548179,5.93720473602627,3.68887754324064,2.55511671831758,0,0,0,0,-2.72892305460331,3.82907291519686,0,0,7.46414044263353,1.35369763641121,1.69162090031149,2.04126014154055,1.23380969852954,1.45536665963653,1,1,1,1,3.1968886154031,3.07463624024776,1,1,5.07893176208514,1.41832712933756,1.64848668731942,2.00210793113228,1.39055272815459,1.27469059615259,1,1,1,1,2.78311702995888,2.72696344825307,1,1,4.53477168032328,0.209614145851702,0.184379227352838,0.415265013297531,-0.0641638672212662,-0.209616915938677,0,0,0,0,0.142288278618547,-0.244447179080981,0,0,0.250325900483612,0.998786189114796,20.6114812198819,20.8871474694283,21.267900012898,21.0436888197081,21.0467403272476,0,0,0,0,21.4023628112025,21.0464515833765,0,0,21.0464515833765,51.5315821034757,63.213147784908,44.9715420579678,47.7083114063911,47.5959643737096,0,0,0,0,67.4247074826645,47.7139185989833,0,0,47.7139185989833
0,0.339285714285714,0,0,0.0879606254627967,0.0783255130230117,0,0,0,0,0,0.0679920377851426,0.0997338867533375,0.0973748913489084,0.136237694577522,0.0930896367635666,0,0,1.73996190137929,1.72456564304199,0,0,0,0,0,1.76019804274893,-3.68577426202359,-0.678328208421905,-0.182126671606668,-5.8486172341296,0,0,6.08201812986719,3.11659260394754,0,0,0,0,0,-4.01835906846562,3.12940948510834,-3.00006951080976,3.9619330118373,5.55022870938104,1,1,2.01335606687404,2.36310343807371,1,1,1,1,1,3.29069915266726,2.20339878593329,2.33972103256191,1.73824327110992,3.06061762092483,1,1,2.53485891367721,2.77338157780811,1,1,1,1,1,2.82707972917421,2.17350015464401,2.05447941717336,1.83750196083972,3.4829854852397,0,0,-0.119293752578432,-0.221832318295139,0,0,0,0,0,0.184322499171154,-0.172912004918212,-0.125104393959485,-0.13681038288212,-0.100644284177299,0.998309909859813,0,0,25.2615697519439,24.8724777678856,0,0,0,0,0,24.2208295613395,24.8847372262427,25.0642014049477,24.9715189539306,24.884763632388,0,0,37.762961366278,39.5715528262366,0,0,0,0,0,47.3155724093773,39.5814292817982,48.4685954543405,39.7114008057146,39.5816095250556
0,0.251116071428571,0.233426288070089,0,0,0,0,0.11679877316935,0,0,0,0.0792476101967462,0.0387176405863871,0.0592645295757769,0.071841650793497,0.149587436179583,2.42542145361498,0,0,0,0,-1.85201549734347,0,0,0,2.13806790346094,-3.09817344207489,0.447456837927664,0.520317732941132,-5.91712592607369,6.8761512849119,0,0,0,0,-2.66113646342239,0,0,0,-3.56751143270689,3.95548316141461,-3.78316005645221,4.54009557410711,4.23225939319855,4.26109955067096,1,1,1,1,2.32666903687726,1,1,1,3.01473727760791,1.86835189455407,1.88725425537005,1.79884348951476,3.20912185592997,4.93412104137003,1,1,1,1,2.96384751239844,1,1,1,3.32973406351657,1.70839132271061,1.69425725750342,2.45265794206255,3.6957484692437,-0.0694225937120863,0,0,0,0,-0.105224980611115,0,0,0,-0.0444261915605602,0.0880794593917804,-0.00505685698820994,0.0680816375942411,-0.422867609683654,0.996530052051781,27.7271209053824,0,0,0,0,26.1288252254729,0,0,0,25.9158745348111,27.4072111380384,26.461319461399,28.0539217279191,26.8199685718437,31.3908713240522,0,0,0,0,48.1240365614204,0,0,0,45.9615909652041,33.9809708904974,42.5771051173564,32.0050943368258,36.7584538824087
0,0.175223214285714,0.19331138019676,0,0,0,0,0.0879381260849422,0,0,0.124257442631461,0,0,0.202710579513673,0,0.216559257287449,1.82810460557645,0,0,0,0,-1.7903672522476,0,0,6.48876967952563,0,0,0.695087101939258,0,-4.88651600403149,7.29455112047716,0,0,0,0,-2.74848957072243,0,0,6.92679052477884,0,0,-3.75475977228506,0,4.64165964149692,2.89031999051037,1,1,1,1,2.39605584260324,1,1,3.73619207948483,1,1,3.72977181880077,1,4.00799351971574,4.15063119306919,1,1,1,1,3.10320199070992,1,1,4.95334953210034,1,1,3.07292640183294,1,3.95510789026884,-0.0676901481616344,0,0,0,0,-0.413334551475247,0,0,-0.0386654291891997,0,0,-0.054251001757866,0,-0.387861613924225,0.991380356429488,29.2474196987088,0,0,0,0,28.5656588123491,0,0,29.2660787832199,0,0,28.561113760804,0,29.2383403149074,29.4531023524108,0,0,0,0,35.0117480540025,0,0,29.388572567624,0,0,37.263684213518,0,29.4374781293023
0,0.109375,0.319597315682982,0,0,0,0,0,0,0,0,0.192229856445847,0,0.195351124076031,0.0368207349354652,0.146625968859674,3.12370816969849,0,0,0,0,0,0,0,0,4.6601667564344,0,-0.847022378799737,-1.70797009220601,-6.07341522946128,8.53311408084196,0,0,0,0,0,0,0,0,0.157838253486936,0,-3.72632594840927,4.21347746621948,5.14884035842171,4.4796890409504,1,1,1,1,1,1,1,1,4.48660675195139,1,3.50659514789115,3.21315216382474,4.12936087133952,4.00185187475844,1,1,1,1,1,1,1,1,5.25309946649559,1,3.18975515474825,1.91623013271988,4.32317797714702,0.0949102605253431,0,0,0,0,0,0,0,0,0.175436390409158,0,-0.148297154448082,0.339700929078419,-0.364078106990286,0.995015100506336,30.4843483910482,0,0,0,0,0,0,0,0,30.5503843920081,0,30.7544163803963,31.8985224471128,30.5389513048775,28.6293589900892,0,0,0,0,0,0,0,0,28.7403906799039,0,35.524764448204,27.9124344345655,30.4047212097377
0,0.078125,0.200334779472919,0,0.105435099303791,0,0,0.146393197493116,0.117151344248837,0,0.154661417620921,0,0,0,0,0.197899161860416,5.92037314313705,0,1.61119738151922,0,0,-2.61049340566994,3.80071964955305,0,6.57765885824549,0,0,0,0,-3.98440014444881,10.1377442764085,0,6.86723910727166,0,0,-2.64946840689185,-3.86380899565556,0,3.69649845598112,0,0,0,0,5.99229391826187,4.56792745871604,1,3.0306326043063,1,1,3.60890604803481,3.7922416723031,1,4.01575664278887,1,1,1,1,4.93098363570039,4.04408709029903,1,3.10388469726963,1,1,4.40073126733277,3.49909190134119,1,3.835608789694,1,1,1,1,4.38501161186755,-0.141006363991292,0,0.189923713599537,0,0,-0.263314495015499,-0.0373602930635989,0,-0.22907686149188,0,0,0,0,-0.115700330830213,0.993578566467738,30.6944105639099,0,30.8061334215058,0,0,32.1736914603319,32.284665720508,0,30.699939657494,0,0,0,0,30.8036410943281,27.6932868384399,0,30.349691662655,0,0,28.1482062130671,27.0205946252131,0,27.6625144354891,0,0,0,0,30.3573402885623
0,0.0658482142857143,0.150940543310363,0,0.189486323186145,0,0,0,0.17154653171093,0,0.092577990557985,0,0,0,0.136878803787103,0.192721593161759,7.30288102950326,0,3.79094823715237,0,0,0,4.55174447846448,0,9.40117569322018,0,0,0,0.828192583511735,-5.04877747142404,10.1737811841264,0,6.03806304904146,0,0,0,-3.46843576262001,0,3.2171961609963,0,0,0,9.45768897350186,3.35184024002428,4.01813303909148,1,3.64259418208824,1,1,1,4.9686327325986,1,3.91287110008772,1,1,1,3.65110819360475,3.97843707130994,3.26207265893462,1,2.93619937406562,1,1,1,3.94742404738407,1,3.0476254890553,1,1,1,4.66737557287137,6.2022144163223,0.079912776103233,0,-0.0141823430694169,0,0,0,0.228139061301698,0,0.265565708998753,0,0,0,0.36899801177737,-0.209674526732425,0.995682617030607,31.6646369803045,0,32.0205263445928,0,0,0,32.4271841299339,0,32.7194122262742,0,0,0,31.7941779954778,32.2612940405885,24.6376210839956,0,23.8518666472038,0,0,0,26.2739150774419,0,25.1233481416601,0,0,0,24.2475393516165,28.1767150175288
0,0.0345982142857143,0.165976601472983,0,0.054794512262743,0,0,0,0.1342282723963,0.144875244458485,0.143680350595861,0.0809062524261021,0,0,0.19171887537599,0.0492216767258217,5.86499199375611,0,4.65778211587715,0,0,0,-0.0222149279902746,5.64134588864034,10.4185947354813,8.42440661650289,0,0,-0.788903332892579,-8.08975732666998,11.9560171158689,0,8.2562144957469,0,0,0,-4.42627980675469,4.23876487514832,5.32943090037198,-1.66470750704419,0,0,6.70603493755222,7.56044893961652,4.49794468887756,1,2.62726072765683,1,1,1,5.29026878398549,3.16442618130653,3.65034470217481,3.87187823137212,1,1,4.08469013556856,3.08777086359677,3.23540562716523,1,2.20614121461038,1,1,1,4.27742550641784,3.50720261147793,3.52943410998546,3.56842483079303,1,1,3.13574362243506,2.33082583239116,-0.175617332042402,0,0.082104873053036,0,0,0,-0.276746305983118,-0.191670101527271,0.0442062999528137,0.052951030114308,0,0,0.253993265262765,-0.0882309928943373,0.991614551600423,32.0936934971191,0,31.9862240905137,0,0,0,32.970083008974,32.2656033173776,32.2150152235642,34.7665350853928,0,0,32.067330247901,32.0352052379968,23.0196226638575,0,27.8960926537427,0,0,0,25.7591014832922,27.7670658312843,22.8855927599594,20.4634543907381,0,0,23.3772888405232,27.4159325440195
0,0.0323660714285714,0.17143933411294,0,0,0,0,0,0.163887506379136,0.271766677310008,0.230343284912251,0,0.130197125857094,0,0,0,6.26069987321068,0,0,0,0,0,3.99397180461654,3.81051392271137,10.0642242463932,0,-5.15628190173295,0,0,0,11.4196143254436,0,0,0,0,0,-3.84762230550249,6.98776119381026,2.94949747517282,0,5.03413250953729,0,0,0,4.08355161465381,1,1,1,1,1,5.7873950494968,4.11593726345788,3.69450353206927,1,4.58448906566667,1,1,1,3.26660903422685,1,1,1,1,1,5.11485389167798,2.90885172580475,4.17134539499196,1,6.74243060969815,1,1,1,-0.124758156043199,0,0,0,0,0,0.240588393462251,0.0348241470327686,0.344018296526069,0,0.111618247851293,0,0,0,0.99707345574954,32.3089324424346,0,0,0,0,0,33.0728947889562,32.3089199045741,32.3140194001129,0,32.8203276531262,0,0,0,20.4679016814127,0,0,0,0,0,23.2658630540663,20.4679233247363,19.9723378732012,0,27.1472873770187,0,0,0
0,0.0290178571428571,0.313068915948842,0,0,0,0,0,0.124728741899562,0.101378250574862,0.22404964081027,0,0.207756593623607,0,0,0,4.88573562179482,0,0,0,0,0,3.74268836318466,11.9561323407575,9.42765712523287,0,-2.04247945924801,0,0,0,8.60022805313961,0,0,0,0,0,-5.98711447110229,7.29052462749891,2.05121307355789,0,4.92162257246508,0,0,0,3.56040431836307,1,1,1,1,1,5.95488890091314,3.36474816182438,3.32790305067256,1,5.8078772732381,1,1,1,3.66336099992644,1,1,1,1,1,4.88096832864213,3.51124580005226,3.78108692853104,1,6.52400571514909,1,1,1,0.123389473564486,0,0,0,0,0,0.28983035722655,0.000857538581501186,0.0733889797167924,0,0.107858835048471,0,0,0,0.996107706082624,32.4792195687879,0,0,0,0,0,32.5340388059587,32.6934183728265,33.1769556020985,0,32.3767735271218,0,0,0,18.7447840612731,0,0,0,0,0,25.0864316525701,17.8171301276089,22.921639591375,0,18.673693088709,0,0,0
0,0.0279017857142858,0.0805700887592277,0,0.0796860730627247,0.10177060791448,0,0.0765678883424098,0.1074911736025,0.0936958657265099,0.0885620823051002,0.137893628302673,0.115321074060774,0.0559120997538869,0,0.0346276324554283,8.75376175832292,0,5.45856389277098,1.60739337258302,0,10.1859669249076,-0.668863047709041,6.22043562828485,12.688977190266,10.5718559605911,-4.20916346252022,3.89172899007295,0,2.83035998536731,11.1518297257348,0,9.08246453410836,6.68811384595054,0,3.88934725744632,-6.20159937847996,3.48537026055851,5.8486353017501,-0.607558812831829,5.56937884708069,-3.01340906515772,0,12.8000308376625,3.22251819292111,1,2.0497559789349,2.24579161768708,1,1.88607511314126,6.14057257692462,2.25603528843717,3.06554700969797,3.14344220789242,4.32685298012716,2.49005564849145,1,2.42820210718937,3.01651955688008,1,2.10849463762126,2.86456545204514,1,2.37337247935356,5.61252337300418,2.90109424022381,3.306649974545,4.67772275942157,5.72117296184437,4.14885083093332,1,3.31017171529059,-0.119923386275539,0,0.116121919433163,0.00782450294181635,0,-0.0578670088095895,-0.0300677227274356,-0.418838661728582,0.115708379778936,0.329809720887757,-0.138179301089188,0.393216229986316,0,0.10828939790326,0.997579414657979,30.8811778669027,0,29.163323774094,25.8442726051022,0,31.5454376188425,31.0485130686718,30.6660731132261,31.8727555280694,31.8675411947164,30.5773672407493,28.2900215497565,0,31.881661092313,22.4115917885596,0,34.4459577725763,56.9662025798414,0,26.4976284559912,31.7905073538952,37.7746505250652,19.1187519077587,19.1347956836881,32.4578404657982,41.5135740551244,0,25.5449588847769
0,0.029017857142857,0,0,0.153078862461772,0,0,0.0689070305916691,0.1101064172332,0.0711007163242936,0.1899381029414,0.155737011461422,0.222114001843386,0,0,0,0,0,4.2232263764123,0,0,9.67504430563179,0.594271714327316,5.72118811734706,10.5642045134296,8.09016346261972,0.0214344699262635,0,0,0,0,0,8.49464786747646,0,0,3.0081334376827,-7.20522299171439,5.07278815394345,6.33554961823985,-0.729868677317638,5.98132626313504,0,0,0,1,1,3.00329736285507,1,1,2.02480200038673,6.167617677269,2.48187357722801,3.20876297945939,4.07945391027958,5.92011658897107,1,1,1,1,1,3.14497352627747,1,1,2.16331095067978,4.46073698959115,2.36164669482156,3.36436450373728,3.88190468059755,5.23488333765769,1,1,1,0,0,0.403524460054072,0,0,-0.14344033733802,0.083789905150125,0.0681773562123359,-0.00737702960307174,0.334303412633679,0.0218978273868843,0,0,0,0.995485274330412,0,0,25.802308437315,0,0,31.4759009440696,30.6224940195174,31.1262768154255,31.0956312470405,31.2833331518082,31.064413368333,0,0,0,0,0,54.1381531219309,0,0,16.7235926764694,30.6295428545784,18.5969907878743,18.6869669062688,17.254874825278,18.5841582120579,0,0,0
0,0.0457589285714286,0.14882856857739,0.0718269990899138,0,0,0.113028568074422,0.184925143960616,0.098254761880847,0.029360097706447,0.0973986125002763,0.0917791202699256,0.118839199368733,0,0,0,4.77491191456073,5.42279533560077,0,0,1.88093679099202,9.76985748782827,0.285306498459744,6.63390233365441,8.56378342763955,4.94430929832148,-2.74577804394693,0,0,0,7.44442366147963,3.95602850291238,0,0,4.41149169992775,3.58934937906815,-5.96272937079873,1.109120897994,9.60934149847588,-2.49155473866436,5.51319450076712,0,0,0,2.58681595714942,1.92757489971285,1,1,2.28834527933873,2.56050097005005,5.76035329432791,2.08678480145333,4.31072862611511,4.37758725921541,4.72403501106362,1,1,1,2.18518552366745,1.66272244936707,1,1,1.95806902908872,2.79634934384525,4.36105989582288,1.61372731241246,3.50042509723293,3.53530011035148,4.76220710961457,1,1,1,-0.229921507643581,0.0355713304792628,0,0,-0.15345957286746,0.0240069923200936,0.0831356841650867,0.440666632851597,-0.452707696757115,-0.0100242561510146,-0.293204720046347,0,0,0,0.997907264076506,29.3389286341667,29.5494661631119,0,0,29.4882259106221,29.8747992234729,26.7775498656773,31.7373300606353,30.0504253878801,26.4575249619561,29.5288415170504,0,0,0,24.4058811914135,23.4107986539431,0,0,23.5557177311249,20.0036959864021,43.3084122157979,22.8690622236028,18.9890043713865,45.0345267921684,23.8875652263623,0,0,0
